host_elapsed_s,host_epoch_s,ver,listener_id,near_anchor_id,listener_t_ms,accepted_resps,resp_seq,anchor_id,src,dst,rx_ts_lo32,carrier_integrator,fp_index,fp1,fp2,fp3,cir_pwr,rxpacc,std_noise,frame_len
885.501986,1784055923.784303,1,255,255,26252539,198751,143,1,0xa101,0xb102,2572067609,-2294,47901,5469,7021,6045,1866,118,44,20
885.507256,1784055923.789573,1,255,255,26252545,198752,141,6,0xa106,0xb102,2899749119,4929,47835,6945,7619,6941,2028,124,44,20
885.524507,1784055923.806823,1,255,255,26252562,198753,144,1,0xa101,0xb103,4011564442,-2395,48030,6480,7231,6104,2049,124,40,20
885.529664,1784055923.811980,1,255,255,26252567,198754,142,6,0xa106,0xb103,44278694,4884,48010,6479,7371,7255,1872,121,40,20
885.559160,1784055923.841477,1,255,255,26252597,198755,145,1,0xa101,0xb104,1924204055,-2334,47643,4676,6863,5939,1878,120,44,20
885.564294,1784055923.846611,1,255,255,26252602,198756,143,6,0xa106,0xb104,2251885799,4956,47819,6477,7201,7325,1802,122,40,20
885.601539,1784055923.883856,1,255,255,26252639,198757,146,1,0xa101,0xb102,346922975,-2349,48091,6043,6708,6011,1874,119,40,20
885.607027,1784055923.889344,1,255,255,26252644,198758,144,6,0xa106,0xb102,674604783,4936,47827,6876,7409,7413,1905,122,44,20
885.624280,1784055923.906596,1,255,255,26252662,198759,147,1,0xa101,0xb103,1796057685,-2351,47705,5308,6767,6160,1866,119,40,20
885.629397,1784055923.911714,1,255,255,26252667,198760,145,6,0xa106,0xb103,2123739289,4939,47741,7406,7330,3945,1867,120,36,20
885.658986,1784055923.941303,1,255,255,26252696,198761,148,1,0xa101,0xb104,4011450569,-2301,47821,3480,7034,6386,1810,119,44,20
885.664050,1784055923.946367,1,255,255,26252702,198762,146,6,0xa106,0xb104,44165021,4907,47993,7304,7555,4401,1900,121,36,20
885.701911,1784055923.984228,1,255,255,26252739,198763,149,1,0xa101,0xb102,2461981277,-2344,47713,6096,6480,5198,1878,121,44,20
885.707056,1784055923.989372,1,255,255,26252745,198764,147,6,0xa106,0xb102,2789663197,4991,48065,5910,7105,7227,1827,118,36,20
885.724715,1784055924.007031,1,255,255,26252762,198765,150,1,0xa101,0xb103,3915888846,-2368,47826,4350,6663,6310,1867,123,44,20
885.729881,1784055924.012198,1,255,255,26252767,198766,148,6,0xa106,0xb103,4243570073,4946,47997,7799,7791,4162,2093,124,40,20
886.124304,1784055924.406621,1,255,255,26253162,198767,158,1,0xa101,0xb103,3680913800,-2310,48020,3930,7036,6423,1841,120,44,20
886.129751,1784055924.412067,1,255,255,26253167,198768,156,6,0xa106,0xb103,4008595504,4893,47628,6250,7510,7598,1935,122,44,20
886.201693,1784055924.484010,1,255,255,26253239,198769,159,1,0xa101,0xb102,40364464,-2359,48044,6378,6479,4595,1857,120,48,20
886.207032,1784055924.489349,1,255,255,26253244,198770,157,6,0xa106,0xb102,368045917,4927,47937,5772,7122,7110,1716,118,40,20
886.224925,1784055924.507241,1,255,255,26253262,198771,160,1,0xa101,0xb103,1499244063,-2368,47651,6467,7412,5873,2013,124,48,20
886.229715,1784055924.512032,1,255,255,26253267,198772,158,6,0xa106,0xb103,1826925376,4872,47908,6669,7198,5795,1710,118,40,20
886.258943,1784055924.541260,1,255,255,26253297,198773,161,1,0xa101,0xb104,3696217771,-2448,47783,6867,6971,5353,2026,122,48,20
886.264194,1784055924.546511,1,255,255,26253302,198774,159,6,0xa106,0xb104,4023899241,4912,47693,6617,7362,7492,1957,124,44,20
886.301876,1784055924.584193,1,255,255,26253339,198775,162,1,0xa101,0xb102,2145208921,-2362,47709,5367,6782,5933,1891,118,44,20
886.307159,1784055924.589476,1,255,255,26253345,198776,160,6,0xa106,0xb102,2472890071,4884,47795,6960,7070,4472,1725,119,40,20
886.402279,1784055924.684596,1,255,255,26253440,198777,163,1,0xa101,0xb102,4261729438,-2430,47778,6575,7334,5931,1986,123,44,20
886.407444,1784055924.689760,1,255,255,26253445,198778,161,6,0xa106,0xb102,294443477,4935,48057,6820,6990,4014,1840,119,44,20
886.424026,1784055924.706343,1,255,255,26253462,198779,164,1,0xa101,0xb103,1354640229,-2392,47969,6937,7098,5839,2185,123,44,20
886.429166,1784055924.711482,1,255,255,26253467,198780,162,6,0xa106,0xb103,1682321823,4882,48003,6658,7794,7445,2001,124,36,20
886.458830,1784055924.741147,1,255,255,26253496,198781,165,1,0xa101,0xb104,3567946188,-2391,48088,4813,7177,6485,1979,122,44,20
886.463840,1784055924.746156,1,255,255,26253501,198782,163,6,0xa106,0xb104,3895627495,4908,47819,6933,7278,7134,1907,121,44,20
886.502030,1784055924.784347,1,255,255,26253540,198783,166,1,0xa101,0xb102,2045835599,-2426,47947,3183,7222,6948,1855,119,44,20
886.507119,1784055924.789436,1,255,255,26253545,198784,164,6,0xa106,0xb102,2373517225,4890,48005,6544,7641,7510,1951,122,40,20
886.828529,1784055925.110846,1,255,255,26253865,198785,172,4,0xa104,0xb103,1362361637,1870,47897,5098,6974,6378,1990,123,36,20
886.858564,1784055925.140880,1,255,255,26253896,198786,177,1,0xa101,0xb104,3353110163,-2391,47767,4390,6726,5947,1879,123,44,20
886.863714,1784055925.146030,1,255,255,26253901,198787,175,6,0xa106,0xb104,3680791486,4901,48034,6957,7234,5988,1894,120,44,20
886.902121,1784055925.184438,1,255,255,26253940,198788,178,1,0xa101,0xb102,1826256925,-2308,47649,6171,6955,5613,2070,124,48,20
886.907283,1784055925.189600,1,255,255,26253945,198789,176,6,0xa106,0xb102,2153938489,4856,47645,6442,7353,6442,1813,120,48,20
886.924111,1784055925.206427,1,255,255,26253962,198790,179,1,0xa101,0xb103,3240667863,-2349,47835,5334,7039,6149,2014,123,44,20
886.929403,1784055925.211720,1,255,255,26253967,198791,177,6,0xa106,0xb103,3568349530,4957,47934,7459,7453,3920,1934,120,48,20
886.958703,1784055925.241019,1,255,255,26253996,198792,180,1,0xa101,0xb104,1163886418,-2369,47958,5118,6851,6109,1800,119,40,20
886.963914,1784055925.246231,1,255,255,26254002,198793,178,6,0xa106,0xb104,1491567718,4891,47698,6889,7481,7542,1980,122,48,20
887.024260,1784055925.306577,1,255,255,26254062,198794,181,1,0xa101,0xb103,1051661714,-2402,48014,3060,6914,6524,1815,119,48,20
887.029914,1784055925.312230,1,255,255,26254067,198795,179,6,0xa106,0xb103,1379342815,4951,48067,5909,7346,7185,1797,120,40,20
887.124677,1784055925.406994,1,255,255,26254162,198796,182,1,0xa101,0xb103,3170208235,-2454,48103,6644,6702,5108,1961,118,44,20
887.129752,1784055925.412069,1,255,255,26254167,198797,180,6,0xa106,0xb103,3497889435,5011,47735,6987,7145,4221,1737,121,36,20
887.158448,1784055925.440764,1,255,255,26254196,198798,183,1,0xa101,0xb104,1041839756,-2388,47768,4685,7020,6388,1968,122,44,20
887.163566,1784055925.445883,1,255,255,26254201,198799,181,6,0xa106,0xb104,1369520951,4846,47899,6713,7454,6930,1958,123,52,20
887.201436,1784055925.483753,1,255,255,26254239,198800,184,1,0xa101,0xb102,3787824677,-2299,47657,6308,7266,5351,1972,122,44,20
887.206562,1784055925.488878,1,255,255,26254244,198801,182,6,0xa106,0xb102,4115506057,4875,47973,7154,7152,5635,1823,122,40,20
887.302135,1784055925.584452,1,255,255,26254340,198802,185,1,0xa101,0xb102,1629243942,-2441,47650,6483,6808,5548,1993,117,48,20
887.307303,1784055925.589619,1,255,255,26254345,198803,183,6,0xa106,0xb102,1956925545,4837,47693,6000,7335,7361,1809,121,44,20
887.627299,1784055925.909616,1,255,255,26254664,198804,190,4,0xa104,0xb103,912951910,2022,47706,4895,6468,5983,1799,117,36,20
887.658471,1784055925.940787,1,255,255,26254696,198805,196,1,0xa101,0xb104,2926683009,-2342,47989,6741,6846,4257,1860,117,52,20
887.663651,1784055925.945968,1,255,255,26254701,198806,194,6,0xa106,0xb104,3254364265,4835,47685,6127,7283,7124,1844,120,40,20
887.701458,1784055925.983774,1,255,255,26254739,198807,197,1,0xa101,0xb102,1377399068,-2450,47904,6403,6979,5753,1854,117,44,20
887.706616,1784055925.988933,1,255,255,26254744,198808,195,6,0xa106,0xb102,1705080966,4913,47722,7045,7434,5379,1915,122,40,20
887.724682,1784055926.006999,1,255,255,26254762,198809,198,1,0xa101,0xb103,2860280185,-2335,47989,6625,6901,4268,1832,117,48,20
887.729866,1784055926.012183,1,255,255,26254768,198810,196,6,0xa106,0xb103,3187961824,4846,48076,6907,7317,7285,1914,120,44,20
887.759141,1784055926.041458,1,255,255,26254797,198811,199,1,0xa101,0xb104,767147016,-2386,47628,2607,7123,6676,1877,123,48,20
887.764292,1784055926.046608,1,255,255,26254802,198812,197,6,0xa106,0xb104,1094828300,4881,47848,7054,7037,5264,1825,121,40,20
887.801540,1784055926.083857,1,255,255,26254839,198813,200,1,0xa101,0xb102,3480758230,-2367,48090,5181,6362,5539,1711,117,44,20
887.806768,1784055926.089085,1,255,255,26254844,198814,198,6,0xa106,0xb102,3808439940,4881,47712,6701,7087,5987,1739,119,44,20
887.824003,1784055926.106320,1,255,255,26254862,198815,201,1,0xa101,0xb103,623091817,-2329,47725,6094,6698,4646,1810,119,48,20
887.829367,1784055926.111684,1,255,255,26254867,198816,199,6,0xa106,0xb103,950773224,5010,48084,7354,7315,7094,1922,119,48,20
887.858994,1784055926.141311,1,255,255,26254897,198817,202,1,0xa101,0xb104,2850023125,-2341,47833,5783,7045,6404,2064,121,48,20
887.864103,1784055926.146419,1,255,255,26254902,198818,200,6,0xa106,0xb104,3177704720,4884,47852,7429,7345,5160,1895,124,36,20
887.902043,1784055926.184359,1,255,255,26254939,198819,203,1,0xa101,0xb102,1286979222,-2385,47770,5657,6719,6085,1860,118,40,20
887.906837,1784055926.189153,1,255,255,26254944,198820,201,6,0xa106,0xb102,1614660898,4968,47878,6879,7896,7906,2126,124,44,20
887.923928,1784055926.206245,1,255,255,26254962,198821,204,1,0xa101,0xb103,2709193545,-2286,47941,2649,7015,6994,1892,122,48,20
887.929236,1784055926.211553,1,255,255,26254967,198822,202,6,0xa106,0xb103,3036874853,4869,47681,5984,6730,6922,1740,118,40,20
888.360626,1784055926.642943,1,255,255,26255398,198823,210,3,0xa103,0xb104,542666212,363,47568,3349,2031,2602,1738,117,40,20
888.401614,1784055926.683931,1,255,255,26255439,198824,213,1,0xa101,0xb102,3167557675,-2386,47655,6623,6819,5076,1992,121,48,20
888.406758,1784055926.689075,1,255,255,26255445,198825,211,6,0xa106,0xb102,3495239513,4920,47925,7598,7541,4581,2001,123,48,20
888.424599,1784055926.706915,1,255,255,26255462,198826,214,1,0xa101,0xb103,341041815,-2367,47771,5231,7253,6384,1906,120,44,20
888.429766,1784055926.712082,1,255,255,26255467,198827,212,6,0xa106,0xb103,668723051,4938,47951,6973,7704,7565,1979,122,44,20
888.458254,1784055926.740571,1,255,255,26255496,198828,215,1,0xa101,0xb104,2491053960,-2388,47996,7217,7140,4010,2027,122,52,20
888.463353,1784055926.745670,1,255,255,26255501,198829,213,6,0xa106,0xb104,2818734971,4931,47967,7019,7491,6505,1953,120,44,20
888.501774,1784055926.784090,1,255,255,26255539,198830,216,1,0xa101,0xb102,977699591,-2414,47891,3926,7192,6424,1865,123,44,20
888.506944,1784055926.789260,1,255,255,26255545,198831,214,6,0xa106,0xb102,1305381294,4849,48018,6357,7116,7005,1701,118,44,20
888.523897,1784055926.806214,1,255,255,26255562,198832,217,1,0xa101,0xb103,2387696584,-2372,48076,2985,7374,7088,1973,124,48,20
888.529051,1784055926.811368,1,255,255,26255567,198833,215,6,0xa106,0xb103,2715378161,4839,48085,7264,7488,6934,1899,124,44,20
888.557945,1784055926.840262,1,255,255,26255596,198834,218,1,0xa101,0xb104,270446725,-2346,47745,1619,7265,7123,1913,120,52,20
888.563018,1784055926.845335,1,255,255,26255601,198835,216,6,0xa106,0xb104,598127815,4919,47787,6804,6995,5021,1811,118,40,20
888.601700,1784055926.884016,1,255,255,26255639,198836,219,1,0xa101,0xb102,3069331433,-2447,48101,6657,6780,5311,1911,118,44,20
888.606878,1784055926.889195,1,255,255,26255645,198837,217,6,0xa106,0xb102,3397012974,4859,48074,5865,7085,7104,1726,117,44,20
888.624430,1784055926.906747,1,255,255,26255662,198838,220,1,0xa101,0xb103,225189995,-2382,47719,6767,6834,5183,1976,118,48,20
888.629529,1784055926.911845,1,255,255,26255667,198839,218,6,0xa106,0xb103,552871079,4898,47755,6237,7365,7351,1777,118,36,20
888.701241,1784055926.983557,1,255,255,26255739,198840,221,1,0xa101,0xb102,836411581,-2375,47817,3465,7003,6551,1925,125,48,20
888.706316,1784055926.988633,1,255,255,26255744,198841,219,6,0xa106,0xb102,1164092931,4956,48095,6859,7432,6402,1881,120,44,20
889.059225,1784055927.341541,1,255,255,26256097,198842,229,1,0xa101,0xb104,2231220957,-2291,47841,6254,7194,5830,1916,118,44,20
889.064369,1784055927.346686,1,255,255,26256102,198843,227,6,0xa106,0xb104,2558902702,4940,48018,6700,7167,7250,1841,122,44,20
889.101764,1784055927.384080,1,255,255,26256140,198844,230,1,0xa101,0xb102,660652245,-2375,47833,4654,6927,6209,1910,119,44,20
889.106924,1784055927.389241,1,255,255,26256145,198845,228,6,0xa106,0xb102,988333429,4942,47961,6927,7375,6745,1800,121,44,20
889.124450,1784055927.406767,1,255,255,26256162,198846,231,1,0xa101,0xb103,2106355040,-2392,47972,6640,7205,5625,1901,119,44,20
889.129591,1784055927.411907,1,255,255,26256167,198847,229,6,0xa106,0xb103,2434036247,4993,47611,7225,7327,4074,1796,118,40,20
889.158476,1784055927.440793,1,255,255,26256196,198848,232,1,0xa101,0xb104,4281200693,-2350,47665,6617,6584,4357,1876,119,52,20
889.163609,1784055927.445925,1,255,255,26256201,198849,230,6,0xa106,0xb104,313914540,4917,47752,6311,7530,7317,1856,124,36,20
889.258606,1784055927.540923,1,255,255,26256296,198850,233,1,0xa101,0xb104,2091067652,-2290,47888,3836,6722,6232,1744,118,40,20
889.263921,1784055927.546237,1,255,255,26256302,198851,231,6,0xa106,0xb104,2418749182,5034,47834,6569,7220,6641,1872,119,48,20
889.301403,1784055927.583719,1,255,255,26256339,198852,234,1,0xa101,0xb102,509709569,-2352,47885,3573,7133,6582,1916,125,48,20
889.306253,1784055927.588570,1,255,255,26256344,198853,232,6,0xa106,0xb102,837391079,4964,47819,6657,7726,7784,2078,125,40,20
889.324249,1784055927.606565,1,255,255,26256362,198854,235,1,0xa101,0xb103,1981282675,-2356,47983,7310,7449,5055,2075,124,52,20
889.329429,1784055927.611745,1,255,255,26256367,198855,233,6,0xa106,0xb103,2308964109,4941,47849,7064,7214,5297,1715,117,36,20
889.358152,1784055927.640469,1,255,255,26256396,198856,236,1,0xa101,0xb104,4155032119,-2386,47667,6259,6867,4401,1867,119,52,20
889.363281,1784055927.645598,1,255,255,26256401,198857,234,6,0xa106,0xb104,187746737,4971,48021,6944,7630,7400,1987,122,44,20
889.423648,1784055927.705965,1,255,255,26256461,198858,237,1,0xa101,0xb103,4048830554,-2354,47710,6026,7198,6093,1965,121,44,20
889.428739,1784055927.711055,1,255,255,26256467,198859,235,6,0xa106,0xb103,81544512,4907,47900,6941,7379,6718,1906,121,40,20
889.761048,1784055928.043364,1,255,255,26256799,198860,239,4,0xa104,0xb104,4125780189,1965,47833,4564,6777,6444,1976,121,40,20
889.858661,1784055928.140977,1,255,255,26256896,198861,245,1,0xa101,0xb104,1777716483,-2336,47887,3816,6780,6253,1791,121,44,20
889.863819,1784055928.146136,1,255,255,26256902,198862,243,6,0xa106,0xb104,2105397965,4850,47793,7015,7251,4736,1850,121,44,20
889.901484,1784055928.183801,1,255,255,26256939,198863,246,1,0xa101,0xb102,225986265,-2387,47837,6002,7393,6276,2007,123,44,20
889.906652,1784055928.188969,1,255,255,26256945,198864,244,6,0xa106,0xb102,553667873,4926,47877,6517,7393,7236,1856,122,44,20
889.923658,1784055928.205974,1,255,255,26256961,198865,247,1,0xa101,0xb103,1636773278,-2354,48034,6233,7346,5901,1932,121,44,20
889.928867,1784055928.211184,1,255,255,26256967,198866,245,6,0xa106,0xb103,1964454226,4922,47926,7667,7357,4406,1986,124,44,20
890.001155,1784055928.283471,1,255,255,26257039,198867,248,1,0xa101,0xb102,2289715194,-2399,48110,6958,7044,4841,2083,122,48,20
890.006296,1784055928.288613,1,255,255,26257044,198868,246,6,0xa106,0xb102,2617396687,4922,48043,6832,7091,5052,1672,119,44,20
890.024587,1784055928.306904,1,255,255,26257062,198869,249,1,0xa101,0xb103,3792158267,-2392,47671,6946,6809,4144,1869,118,48,20
890.030013,1784055928.312330,1,255,255,26257068,198870,247,6,0xa106,0xb103,4119839561,4870,47909,7208,7202,5773,1980,124,48,20
890.058651,1784055928.340967,1,255,255,26257096,198871,250,1,0xa101,0xb104,1652134163,-2359,47895,4366,7071,6323,1755,117,40,20
890.063603,1784055928.345920,1,255,255,26257101,198872,248,6,0xa106,0xb104,1979815795,4840,47959,6544,7052,6748,1742,118,40,20
890.101269,1784055928.383585,1,255,255,26257139,198873,251,1,0xa101,0xb102,99875032,-2416,47836,5680,7539,6521,2076,124,48,20
890.106385,1784055928.388701,1,255,255,26257144,198874,249,6,0xa106,0xb102,427556314,4947,48062,7062,7181,3767,1813,118,36,20
890.158572,1784055928.440889,1,255,255,26257196,198875,252,1,0xa101,0xb104,3758824407,-2399,48091,5339,6795,5810,1936,124,40,20
890.163744,1784055928.446061,1,255,255,26257202,198876,250,6,0xa106,0xb104,4086506078,4948,47674,7263,7594,4274,1915,121,40,20
890.201485,1784055928.483802,1,255,255,26257239,198877,253,1,0xa101,0xb102,2210956693,-2273,48025,4648,7039,6111,1922,124,40,20
890.206707,1784055928.489023,1,255,255,26257245,198878,251,6,0xa106,0xb102,2538638063,4956,47827,6985,7142,7178,1834,121,44,20
890.526739,1784055928.809056,1,255,255,26257565,198879,0,4,0xa104,0xb103,1529842845,2075,47753,4233,6243,7041,1809,121,48,20
890.558313,1784055928.840629,1,255,255,26257596,198880,6,1,0xa101,0xb104,3534532628,-2356,47640,5471,6954,6335,2004,124,44,20
890.563372,1784055928.845689,1,255,255,26257601,198881,4,6,0xa106,0xb104,3862214105,4969,48053,7182,7043,4305,1838,119,48,20
890.602953,1784055928.885270,1,255,255,26257640,198882,7,1,0xa101,0xb102,2029564873,-2373,48069,2583,6881,7032,1927,123,52,20
890.607016,1784055928.889333,1,255,255,26257645,198883,5,6,0xa106,0xb102,2357246277,4943,47905,7227,7638,6458,2081,123,44,20
890.623590,1784055928.905906,1,255,255,26257661,198884,8,1,0xa101,0xb103,3411320496,-2358,47788,6404,6418,4535,1831,120,36,20
890.628734,1784055928.911051,1,255,255,26257667,198885,6,6,0xa106,0xb103,3739001840,4934,47572,6633,7553,7568,2010,124,48,20
890.701571,1784055928.983887,1,255,255,26257739,198886,9,1,0xa101,0xb102,4096849152,-2390,47868,7210,6972,3927,2012,124,52,20
890.706638,1784055928.988955,1,255,255,26257745,198887,7,6,0xa106,0xb102,129563298,4960,47750,6329,7688,7725,1996,122,40,20
890.724432,1784055929.006748,1,255,255,26257762,198888,10,1,0xa101,0xb103,1266503563,-2287,47999,6922,6791,3716,1870,117,52,20
890.729558,1784055929.011875,1,255,255,26257768,198889,8,6,0xa106,0xb103,1594184922,4946,47798,7425,7434,4416,1945,123,44,20
890.758432,1784055929.040748,1,255,255,26257796,198890,11,1,0xa101,0xb104,3432001100,-2375,47704,4574,7516,6661,1979,123,40,20
890.763507,1784055929.045824,1,255,255,26257801,198891,9,6,0xa106,0xb104,3759682473,4895,48013,5986,7329,7331,1764,119,48,20
890.801023,1784055929.083339,1,255,255,26257839,198892,12,1,0xa101,0xb102,1866610238,-2322,47674,7302,7004,4116,1999,124,52,20
890.806924,1784055929.089241,1,255,255,26257844,198893,10,6,0xa106,0xb102,2194291638,4898,48026,6976,7298,6948,1959,118,48,20
890.901667,1784055929.183984,1,255,255,26257940,198894,13,1,0xa101,0xb102,4002734785,-2306,47805,6886,6968,3860,1827,117,48,20
890.906752,1784055929.189068,1,255,255,26257945,198895,11,6,0xa106,0xb102,35448931,4943,47679,7115,7230,3818,1731,117,40,20
890.924631,1784055929.206948,1,255,255,26257963,198896,14,1,0xa101,0xb103,1168940333,-2432,47913,6930,6993,5192,2027,122,48,20
890.929778,1784055929.212095,1,255,255,26257968,198897,12,6,0xa106,0xb103,1496621868,4911,47888,6602,6944,6916,1781,119,44,20
891.260831,1784055929.543148,1,255,255,26258299,198898,18,4,0xa104,0xb104,1212518823,1941,48027,5126,6955,6347,1861,118,44,20
891.301442,1784055929.583759,1,255,255,26258339,198899,24,1,0xa101,0xb102,3774410595,-2313,47967,6966,7249,6116,2253,124,44,20
891.306602,1784055929.588919,1,255,255,26258345,198900,22,6,0xa106,0xb102,4102092483,4878,47775,7408,7921,6885,2060,124,48,20
891.358841,1784055929.641157,1,255,255,26258397,198901,25,1,0xa101,0xb104,3143710859,-2415,47751,2385,7426,6999,1977,125,52,20
891.363937,1784055929.646254,1,255,255,26258402,198902,23,6,0xa106,0xb104,3471392175,4877,48019,6332,7207,7167,1746,119,44,20
891.401844,1784055929.684161,1,255,255,26258440,198903,26,1,0xa101,0xb102,1594365017,-2385,47709,5758,7221,6260,2109,124,44,20
